ticker,degree,weighted_degree,betweenness,eigenvector,community,rank_degree,rank_weighted_degree,rank_betweenness,rank_eigenvector
FSV,1,0.5397291917955468,0.0,4.4041734118677366e-10,4,1427.0,2008.0,1254.0,2325.0
LE,1,0.44109033557868416,0.0,3.2822624198176863e-06,4,1427.0,2412.0,1254.0,640.0
LEDS,1,0.165052441551345,0.0,2.5312943058356344e-07,42,1427.0,3272.0,1254.0,1208.0
LEE,1,0.2310596253325008,0.0,3.543600496998989e-07,42,1427.0,3056.0,1254.0,1117.0
KW,1,0.6201182124796186,0.0,2.1711947114925175e-10,11,1427.0,1672.0,1254.0,2433.0
LINK,1,0.13926590281112433,0.0,3.0314291443590986e-14,14,1427.0,3348.0,1254.0,3257.0
ATI,1,0.7020148764567073,0.0,7.14041908526327e-15,24,1427.0,1374.0,1254.0,3326.0
ATKR,1,0.5991680765600017,0.0,1.2657741185585472e-06,29,1427.0,1745.0,1254.0,766.0
ATLC,1,0.3768432959885592,0.0,5.779383087950536e-07,42,1427.0,2629.0,1254.0,952.0
ATLX,1,0.11368034993381411,0.0,6.05467881853975e-12,20,1427.0,3416.0,1254.0,2864.0
ATNI,1,0.45348293652419447,0.0,0.00044509150122969935,40,1427.0,2352.0,1254.0,287.0
ATNM,1,0.26998466713117825,0.0,1.3539370447758727e-09,20,1427.0,2948.0,1254.0,2113.0
ATOM,1,0.36802754030196566,0.0,5.644181984826515e-07,42,1427.0,2663.0,1254.0,966.0
ATOS,1,0.20916715755745935,0.0,3.207850970977768e-07,42,1427.0,3124.0,1254.0,1148.0
ATR,1,0.5845303544307283,0.0,4.566159970660484e-12,16,1427.0,1813.0,1254.0,2912.0
ATRC,1,0.4700722748403453,0.0,7.209170984983097e-07,42,1427.0,2279.0,1254.0,865.0
ATRO,1,0.5487496276480951,0.0,4.05508973769123e-08,4,1427.0,1974.0,1254.0,1480.0
LFCR,1,0.2579375534332844,0.0,0.00033089047362816997,40,1427.0,2988.0,1254.0,305.0
LFMD,1,0.2166606813599116,0.0,3.3227739248793097e-07,42,1427.0,3103.0,1254.0,1136.0
LBTYB,1,0.20275122267236,0.0,1.7457289234823085e-10,4,1427.0,3148.0,1254.0,2472.0
LC,1,0.5122605347034968,0.0,3.8118574962815557e-06,4,1427.0,2114.0,1254.0,599.0
FPI,1,0.4179955339732918,0.0,6.34540128484253e-12,11,1427.0,2483.0,1254.0,2858.0
LMAT,1,0.3948947420786981,0.0,2.938509568585469e-06,4,1427.0,2561.0,1254.0,667.0
LMB,1,0.2654258463780202,0.0,4.0706512866010677e-07,42,1427.0,2960.0,1254.0,1072.0
LMNR,1,0.414139384332227,0.0,0.00054217162056421,40,1427.0,2494.0,1254.0,260.0
LND,1,0.37475677145397407,0.0,4.264829828149812e-15,24,1427.0,2637.0,1254.0,3352.0
LNG,1,0.6390875074156462,0.0,2.31145027291221e-09,10,1427.0,1609.0,1254.0,1922.0
LFT,1,0.4790673893454965,0.0,8.977950308565866e-12,14,1427.0,2245.0,1254.0,2810.0
LFUS,1,0.6780925385032723,0.0,3.228692810443132e-13,57,1427.0,1450.0,1254.0,3090.0
LFVN,1,0.27438803370873033,0.0,4.208098109833567e-07,42,1427.0,2940.0,1254.0,1066.0
LFWD,1,0.18463739076722735,0.0,2.962540112513202e-09,42,1427.0,3202.0,1254.0,1863.0
LGL,1,0.1901863566178416,0.0,1.0532993998754869e-07,29,1427.0,3187.0,1254.0,1315.0
LGND,1,0.4717974230721351,0.0,2.366001059922519e-09,20,1427.0,2274.0,1254.0,1912.0
LGO,1,0.2948809055839414,0.0,1.1552470193677509e-08,10,1427.0,2890.0,1254.0,1654.0
LHX,1,0.6912906754484999,0.0,1.7058355322110462e-10,34,1427.0,1404.0,1254.0,2478.0
LILA,1,0.9569193444111138,0.0,5.2185550281454825e-08,4,1427.0,1194.0,1254.0,1431.0
LINC,1,0.2570050135707047,0.0,1.912437951380824e-06,4,1427.0,2991.0,1254.0,728.0
LITB,1,0.12644120373367349,0.0,1.4757038576895741e-15,22,1427.0,3391.0,1254.0,3393.0
LITS,1,0.2874061324335424,0.0,4.4077476204079794e-07,42,1427.0,2906.0,1254.0,1054.0
LIVE,1,0.14567600224938257,0.0,2.4970301128581587e-09,42,1427.0,3328.0,1254.0,1898.0
LIVN,1,0.46883651662825765,0.0,3.4887286241451414e-06,4,1427.0,2288.0,1254.0,622.0
FTAI,1,0.49347287914503685,0.0,7.568049750257217e-07,42,1427.0,2190.0,1254.0,847.0
FTF,1,0.6801002823500626,0.0,1.0351453161740489e-07,29,1427.0,1442.0,1254.0,1319.0
FTFT,1,0.24639201059677474,0.0,5.4142989246183594e-11,42,1427.0,3016.0,1254.0,2633.0
FTK,1,0.34531186536815117,0.0,2.5774171770328728e-09,10,1427.0,2735.0,1254.0,1888.0
FTLF,1,0.19974798874138536,0.0,7.890193711245007e-16,58,1427.0,3157.0,1254.0,3409.0
FONR,1,0.3235451262969562,0.0,4.961986191646531e-07,42,1427.0,2809.0,1254.0,1011.0
FOR,1,0.5872181520325761,0.0,1.1275273135623873e-10,55,1427.0,1796.0,1254.0,2539.0
FORM,1,0.6810262791136201,0.0,2.8666917528179903e-10,57,1427.0,1440.0,1254.0,2405.0
FORR,1,0.48383358679007593,0.0,0.00047488053054506806,40,1427.0,2229.0,1254.0,284.0
FORTY,1,0.20662739093738655,0.0,7.26275351839579e-08,29,1427.0,3134.0,1254.0,1372.0
FOSL,1,0.4146719664167817,0.0,2.551194576324069e-10,48,1427.0,2492.0,1254.0,2418.0
FOXF,1,0.5338100208951002,0.0,8.186672390829265e-07,42,1427.0,2035.0,1254.0,829.0
LUMN,1,0.3539560479904896,0.0,1.1072257234562883e-10,11,1427.0,2706.0,1254.0,2542.0
LW,1,0.43732202039960727,0.0,2.503303850311869e-13,11,1427.0,2422.0,1254.0,3114.0
LWAY,1,0.20794391658682657,0.0,3.0660682770537113e-07,29,1427.0,3127.0,1254.0,1163.0
LNN,1,0.5629955408329966,0.0,3.654328634002262e-08,4,1427.0,1895.0,1254.0,1492.0
LOAN,1,0.3345091593257061,0.0,3.693107369385013e-11,5,1427.0,2764.0,1254.0,2663.0
LOB,1,0.6614717208486117,0.0,0.000959690095657702,40,1427.0,1512.0,1254.0,170.0
LOCO,1,0.4460010853507355,0.0,2.7421169581370523e-12,19,1427.0,2390.0,1254.0,2960.0
LODE,1,0.28086592259124693,0.0,1.0771290035694535e-12,26,1427.0,2929.0,1254.0,3017.0
LOGI,1,0.4926705906121531,0.0,1.731689612460002e-07,29,1427.0,2194.0,1254.0,1260.0
LOPE,1,0.5088630207836427,0.0,2.7225755996277734e-08,39,1427.0,2129.0,1254.0,1537.0
LPCN,1,0.1503298209974377,0.0,6.516212641870996e-14,20,1427.0,3318.0,1254.0,3220.0
LPG,1,0.49676720368740324,0.0,1.7397547666288302e-15,49,1427.0,2176.0,1254.0,3384.0
LPL,1,0.5015834577620676,0.0,6.3715779031284175e-12,22,1427.0,2160.0,1254.0,2857.0
LPSN,1,0.40941639822935394,0.0,7.184655864555315e-16,35,1427.0,2519.0,1254.0,3410.0
LPTH,1,0.22718077111439205,0.0,3.4841132122114723e-07,42,1427.0,3068.0,1254.0,1121.0
LIQT,1,0.17048829625772138,0.0,1.937889719508032e-07,29,1427.0,3245.0,1254.0,1239.0
LSBK,1,0.24041352744271136,0.0,1.3111079368143785e-07,29,1427.0,3037.0,1254.0,1281.0
LSTA,1,0.21120851828398748,0.0,1.0591825089696819e-09,20,1427.0,3120.0,1254.0,2177.0
FRAF,1,0.41046344431496545,0.0,0.0005121458145930845,40,1427.0,2517.0,1254.0,271.0
FRBA,1,0.5904108356289991,0.0,0.000736670810874382,40,1427.0,1784.0,1254.0,212.0
FRD,1,0.2422877761790321,0.0,3.715798824001461e-07,42,1427.0,3030.0,1254.0,1108.0
FRPH,1,0.506557538668891,0.0,0.00041879646236750646,40,1427.0,2137.0,1254.0,291.0
FRPT,1,0.4436163189950716,0.0,6.803434421761312e-07,42,1427.0,2402.0,1254.0,889.0
FSBW,1,0.6108857808096867,0.0,0.0007072010866670972,40,1427.0,1714.0,1254.0,218.0
FSI,1,0.2214406373224369,0.0,3.3960807793331423e-07,42,1427.0,3085.0,1254.0,1130.0
BELFA,1,0.6273725135068686,0.0,1.1174502228087309e-08,42,1427.0,1650.0,1254.0,1660.0
BEP,1,0.5530477593413499,0.0,1.1692103498547854e-09,54,1427.0,1946.0,1254.0,2157.0
BESS,1,0.13767278532990937,0.0,5.2918412873326605e-09,4,1427.0,3354.0,1254.0,1761.0
BF-A,1,0.8972812864229991,0.0,1.626977003222484e-15,7,1427.0,1224.0,1254.0,3389.0
LTBR,1,0.30402908613269414,0.0,1.2021175393579681e-12,42,1427.0,2868.0,1254.0,3007.0
LTRX,1,0.3132363368589854,0.0,4.80388747005804e-07,42,1427.0,2842.0,1254.0,1023.0
LULU,1,0.48579575545309517,0.0,4.11642385869201e-12,48,1427.0,2220.0,1254.0,2932.0
MAYS,1,0.0823536382953983,0.0,2.3607768122456498e-12,31,1427.0,3456.0,1254.0,2970.0
MBAI,1,0.18823353849033325,0.0,1.7034698824915354e-17,24,1427.0,3192.0,1254.0,3457.0
MBI,1,0.5010503656879906,0.0,5.8502028037144935e-08,54,1427.0,2163.0,1254.0,1424.0
MBOT,1,0.16325800080451283,0.0,2.503774218268854e-07,42,1427.0,3278.0,1254.0,1209.0
LWLG,1,0.290953328573246,0.0,4.4621484963095784e-07,42,1427.0,2897.0,1254.0,1048.0
LXFR,1,0.4831805267447116,0.0,3.5954659556102372e-06,4,1427.0,2230.0,1254.0,613.0
LXRX,1,0.3012165679101278,0.0,2.355634569303205e-11,20,1427.0,2876.0,1254.0,2698.0
LXU,1,0.4377422397265487,0.0,1.1011056314888424e-10,10,1427.0,2420.0,1254.0,2544.0
LYTS,1,0.4301195707577738,0.0,3.2006262419561076e-06,4,1427.0,2450.0,1254.0,646.0
MAGN,1,0.413912709587229,0.0,3.0800269744761655e-06,4,1427.0,2497.0,1254.0,655.0
MAKO,1,0.25577106923621207,0.0,5.758970818923126e-11,26,1427.0,2994.0,1254.0,2625.0
MANH,1,0.5615602188290437,0.0,9.076505908576618e-07,29,1427.0,1901.0,1254.0,813.0
LQDT,1,0.3245898978136793,0.0,2.4153538119320882e-06,4,1427.0,2806.0,1254.0,706.0
LRMR,1,0.21183832453436335,0.0,1.0623409031928218e-09,20,1427.0,3119.0,1254.0,2176.0
LRN,1,0.3562327092272143,0.0,1.6693143935124465e-13,50,1427.0,2698.0,1254.0,3148.0
LSAK,1,0.22835876422817386,0.0,1.6992741159901824e-06,4,1427.0,3063.0,1254.0,736.0
FMAO,1,0.5500827191222758,0.0,0.0007201421805167909,40,1427.0,1961.0,1254.0,216.0
FMC,1,0.4759561302755504,0.0,3.3816326997960884e-13,31,1427.0,2259.0,1254.0,3084.0
FMN,1,0.6772131699538115,0.0,5.338802080549707e-10,33,1427.0,1452.0,1254.0,2287.0
MCRB,1,0.26328266812110995,0.0,1.3203274149186649e-09,20,1427.0,2971.0,1254.0,2121.0
MCRI,1,0.6633800170378682,0.0,1.0339981005593559e-13,58,1427.0,1504.0,1254.0,3191.0
MCY,1,0.5278094879629439,0.0,1.6561809086687062e-07,54,1427.0,2062.0,1254.0,1264.0
MD,1,0.4462849647959667,0.0,5.1837777622831124e-08,31,1427.0,2387.0,1254.0,1433.0
MDT,1,0.6853237670589081,0.0,2.6890905162320417e-11,50,1427.0,1423.0,1254.0,2680.0
MDU,1,0.6714303769469254,0.0,3.6791983811572345e-09,8,1427.0,1468.0,1254.0,1822.0
MANU,1,0.34660666109649657,0.0,7.322248265544391e-07,29,1427.0,2730.0,1254.0,859.0
MARPS,1,0.3205117302409528,0.0,4.281841324692937e-17,10,1427.0,2818.0,1254.0,3450.0
MASI,1,0.40608725758397973,0.0,1.9375259763194217e-13,50,1427.0,2525.0,1254.0,3137.0
MAT,1,0.5515073840049904,0.0,4.1200945969380745e-12,55,1427.0,1954.0,1254.0,2931.0
MATV,1,0.4930657292081472,0.0,0.0006626300591787714,40,1427.0,2193.0,1254.0,231.0
MATW,1,0.5859779194275978,0.0,0.0008501606158269568,40,1427.0,1803.0,1254.0,186.0
MATX,1,0.5072011449729754,0.0,0.000735868065096335,40,1427.0,2136.0,1254.0,215.0
MFM,1,0.667435540475713,0.0,5.565858019146161e-09,33,1427.0,1488.0,1254.0,1752.0
MCD,1,0.6488657160476508,0.0,1.725439582659942e-15,19,1427.0,1569.0,1254.0,3385.0
MCFT,1,0.6837882997351087,0.0,5.964742512510265e-10,4,1427.0,1433.0,1254.0,2252.0
MCHB,1,0.5717252333830039,0.0,0.0007548529736606171,40,1427.0,1865.0,1254.0,209.0
MCHX,1,0.3339021529579303,0.0,5.120824693917872e-07,42,1427.0,2765.0,1254.0,1004.0
MCI,1,0.48453968972459044,0.0,1.8269375407927704e-09,29,1427.0,2223.0,1254.0,2004.0
MCN,1,0.7023853874720557,0.0,1.34293697620233e-06,29,1427.0,1373.0,1254.0,758.0
BFAM,1,0.5019244092310906,0.0,9.596624024896728e-07,29,1427.0,2156.0,1254.0,803.0
BFC,1,0.5330764566909,0.0,0.0005420185758146931,40,1427.0,2037.0,1254.0,261.0
FNRN,1,0.2258274168243139,0.0,0.0002526071687928393,40,1427.0,3070.0,1254.0,319.0
FNWB,1,0.5187450902223887,0.0,0.0005383616139876272,40,1427.0,2095.0,1254.0,262.0
FNWD,1,0.17408948405247335,0.0,0.000194733891488975,40,1427.0,3236.0,1254.0,326.0
FLR,1,0.5540164042655348,0.0,4.13795002089366e-08,4,1427.0,1942.0,1254.0,1476.0
FLUT,1,0.2400182048737475,0.0,3.6809919900779966e-07,42,1427.0,3038.0,1254.0,1112.0
FLWS,1,0.4203918085850122,0.0,6.447256285866461e-07,42,1427.0,2479.0,1254.0,916.0
FLXS,1,0.35885038614188475,0.0,5.503438365097013e-07,42,1427.0,2688.0,1254.0,974.0
FIZZ,1,0.286499714243182,0.0,5.028796005594718e-16,15,1427.0,2908.0,1254.0,3419.0
MGRC,1,0.5637795981572036,0.0,0.0008179543878175502,40,1427.0,1893.0,1254.0,198.0
MHF,1,0.4924250908366453,0.0,2.88863001070969e-10,33,1427.0,2195.0,1254.0,2404.0
ASPN,1,0.4028353052989007,0.0,6.178004426392579e-07,42,1427.0,2537.0,1254.0,929.0
ASPS,1,0.2840892579824898,0.0,3.0595659449674797e-12,14,1427.0,2914.0,1254.0,2954.0
MDWD,1,0.24137842966697787,0.0,1.7961566707446694e-06,4,1427.0,3035.0,1254.0,732.0
MDXG,1,0.2565322556664608,0.0,3.934256481925963e-07,42,1427.0,2992.0,1254.0,1088.0
MED,1,0.3708965124498232,0.0,2.7599327989320228e-06,4,1427.0,2649.0,1254.0,684.0
MEDP,1,0.5815130221218846,0.0,1.5016530630346772e-08,53,1427.0,1823.0,1254.0,1626.0
MEI,1,0.49208057673072514,0.0,3.6616934315880556e-06,4,1427.0,2198.0,1254.0,610.0
MELI,1,0.5306664043836836,0.0,1.8652412335200734e-07,29,1427.0,2043.0,1254.0,1245.0
MEOH,1,0.6393606477540045,0.0,4.494113757024526e-09,10,1427.0,1605.0,1254.0,1787.0
MERC,1,0.4325474635949243,0.0,3.218692793807141e-06,4,1427.0,2440.0,1254.0,644.0
MESO,1,0.2574482857224742,0.0,4.3235022433219737e-07,29,1427.0,2989.0,1254.0,1061.0
METC,1,0.43210267667731767,0.0,4.529589023221768e-15,24,1427.0,2441.0,1254.0,3349.0
MFIN,1,0.38006310370247637,0.0,5.82876303565381e-07,42,1427.0,2613.0,1254.0,947.0
MHK,1,0.6728496344057704,0.0,1.6977750289406107e-11,55,1427.0,1465.0,1254.0,2746.0
MHNC,1,0.5185776182080787,0.0,1.994925038640963e-09,29,1427.0,2096.0,1254.0,1961.0
MG,1,0.4686147107236594,0.0,0.0006317855555125236,40,1427.0,2292.0,1254.0,236.0
MGF,1,0.3471791360913405,0.0,1.4773949838585832e-12,29,1427.0,2728.0,1254.0,2998.0
MGNI,1,0.471980949843894,0.0,7.238443003759373e-07,42,1427.0,2273.0,1254.0,862.0
MGNX,1,0.3273914620933686,0.0,2.6426763710209566e-11,20,1427.0,2795.0,1254.0,2681.0
MGPI,1,0.3265375863994254,0.0,5.925035472711743e-16,7,1427.0,2800.0,1254.0,3415.0
FMS,1,0.48585246487137684,0.0,1.7258541629221242e-10,52,1427.0,2219.0,1254.0,2475.0
FMY,1,0.17265475042990858,0.0,1.3997900013569794e-09,29,1427.0,3238.0,1254.0,2101.0
FN,1,0.5783601965971232,0.0,1.6478627954302642e-13,57,1427.0,1838.0,1254.0,3150.0
FND,1,0.6189576152453096,0.0,6.971848001955281e-13,55,1427.0,1679.0,1254.0,3041.0
FNF,1,0.8038319949051402,0.0,8.405655224466396e-12,55,1427.0,1260.0,1254.0,2818.0
BDRX,1,0.12679652187459478,0.0,1.1933574435179963e-09,54,1427.0,3389.0,1254.0,2148.0
FIS,1,0.6508883035261894,0.0,2.8807344195043812e-11,50,1427.0,1556.0,1254.0,2677.0
FISK,1,0.3515914421256084,0.0,9.940880839671543e-11,11,1427.0,2713.0,1254.0,2556.0
FITBI,1,0.538264917322654,0.0,3.2433114827644886e-08,29,1427.0,2016.0,1254.0,1511.0
MKTX,1,0.4407720589151495,0.0,5.049047127600635e-12,30,1427.0,2413.0,1254.0,2894.0
MLAB,1,0.4106508245654085,0.0,6.297865600395598e-07,42,1427.0,2516.0,1254.0,924.0
MLCI,1,0.3316150209410552,0.0,7.00554197150353e-07,29,1427.0,2778.0,1254.0,875.0
MLI,1,0.6603018983433254,0.0,4.913469944479932e-06,4,1427.0,1515.0,1254.0,514.0
MLKN,1,0.6587851647100883,0.0,1.8884950275055113e-11,31,1427.0,1520.0,1254.0,2734.0
ASRT,1,0.2769450962962,0.0,4.2473139972598496e-07,42,1427.0,2935.0,1254.0,1064.0
ASRV,1,0.26647038821102387,0.0,0.00022909603968854667,40,1427.0,2957.0,1254.0,322.0
ASTC,1,0.23094393716685688,0.0,7.906572099141461e-13,14,1427.0,3057.0,1254.0,3035.0
ASTE,1,0.5965905108735059,0.0,1.6175490778693915e-11,16,1427.0,1758.0,1254.0,2751.0
ASTH,1,0.2840259115024085,0.0,1.8302261674055546e-11,20,1427.0,2915.0,1254.0,2738.0
ASUR,1,0.3146264280040552,0.0,4.82520632948857e-07,42,1427.0,2837.0,1254.0,1022.0
ASYS,1,0.3040886061142071,0.0,8.485260473975423e-11,57,1427.0,2866.0,1254.0,2574.0
ATEC,1,0.3713518164448568,0.0,5.695164092042944e-07,42,1427.0,2648.0,1254.0,962.0
ATEN,1,0.4349088467472821,0.0,6.669893986298333e-07,42,1427.0,2431.0,1254.0,898.0
ATHE,1,0.18206454750176473,0.0,5.018146389002188e-14,20,1427.0,3209.0,1254.0,3237.0
MHH,1,0.30780279206106764,0.0,6.502496095052422e-07,29,1427.0,2856.0,1254.0,912.0
FENG,1,0.1920782009599486,0.0,5.713442453007498e-14,22,1427.0,3181.0,1254.0,3227.0
FER,1,0.2750057548161502,0.0,1.0218139009072232e-10,11,1427.0,2939.0,1254.0,2551.0
FERG,1,0.3191663564063848,0.0,8.053399532424987e-12,55,1427.0,2821.0,1254.0,2824.0
MMM,1,0.6408182494556608,0.0,6.836188480957627e-08,16,1427.0,1590.0,1254.0,1391.0
MMS,1,0.4684123596489434,0.0,2.9396247745213654e-08,4,1427.0,2293.0,1254.0,1526.0
MMSI,1,0.47230397775639554,0.0,3.5145308610908502e-06,4,1427.0,2272.0,1254.0,621.0
MMYT,1,0.4291817897846391,0.0,3.7060035821270654e-13,11,1427.0,2454.0,1254.0,3080.0
MNDO,1,0.21196798004837297,0.0,2.9411599967927256e-13,14,1427.0,3118.0,1254.0,3097.0
MNKD,1,0.28125947966266795,0.0,1.4104787236575761e-09,20,1427.0,2926.0,1254.0,2098.0
MI,1,0.17550870791020387,0.0,2.3732321121997154e-09,42,1427.0,3228.0,1254.0,1911.0
MIDD,1,0.6419862430233347,0.0,4.777178617506608e-06,4,1427.0,1589.0,1254.0,525.0
MIND,1,0.22181642529194143,0.0,3.401843977614035e-07,42,1427.0,3083.0,1254.0,1129.0
MITK,1,0.3821177166929052,0.0,5.860273203661454e-07,42,1427.0,2606.0,1254.0,944.0
MIY,1,0.6979942948010558,0.0,5.82069264733455e-09,33,1427.0,1387.0,1254.0,1749.0
MKC-V,1,0.7693224855172316,0.0,1.4112868496076818e-14,15,1427.0,1288.0,1254.0,3293.0
MKL,1,0.6991300827086095,0.0,2.4413623629197367e-05,54,1427.0,1381.0,1254.0,413.0
MLP,1,0.34191697757647277,0.0,2.5442889033708437e-06,4,1427.0,2743.0,1254.0,696.0
MLR,1,0.5377872383636526,0.0,0.0006744308532005003,40,1427.0,2017.0,1254.0,226.0
MLSS,1,0.22858657323091428,0.0,3.5056730198655034e-07,42,1427.0,3062.0,1254.0,1119.0
MMD,1,0.583490443262837,0.0,4.865825635341151e-09,33,1427.0,1817.0,1254.0,1774.0
MMI,1,0.6430489459108621,0.0,4.736100345493014e-08,4,1427.0,1585.0,1254.0,1452.0
MMLP,1,0.38622714129818875,0.0,1.3969054643788e-09,10,1427.0,2588.0,1254.0,2104.0
FKWL,1,0.09955459724259513,0.0,3.7143650102449056e-09,4,1427.0,3436.0,1254.0,1820.0
FLEX,1,0.689768564050948,0.0,6.465757365620427e-10,4,1427.0,1410.0,1254.0,2236.0
FLG,1,0.5878559918810298,0.0,0.0007397728253628007,40,1427.0,1794.0,1254.0,210.0
FLGT,1,0.29326028455257297,0.0,1.4706611572467698e-09,20,1427.0,2893.0,1254.0,2089.0
FLL,1,0.48045716960247,0.0,6.480416516181991e-14,58,1427.0,2237.0,1254.0,3221.0
FLNA,1,0.19175542580700256,0.0,7.542685065102503e-12,20,1427.0,3183.0,1254.0,2834.0
FLNT,1,0.30759359956555304,0.0,4.7173487394224723e-07,42,1427.0,2857.0,1254.0,1028.0
FLO,1,0.533958726107804,0.0,1.1890944415946136e-14,15,1427.0,2034.0,1254.0,3302.0
FE,1,0.6655065812221584,0.0,2.401342685963181e-09,8,1427.0,1493.0,1254.0,1907.0
FEIM,1,0.2079616576063184,0.0,3.189363058085846e-07,42,1427.0,3126.0,1254.0,1151.0
MRDN,1,0.11330777288539924,0.0,1.062760409471651e-12,16,1427.0,3417.0,1254.0,3019.0
MRK,1,0.4982858107245855,0.0,1.1523216165271097e-07,29,1427.0,2171.0,1254.0,1300.0
MRKR,1,0.264717802798771,0.0,1.3275244236378498e-09,20,1427.0,2965.0,1254.0,2119.0
MSA,1,0.591084783611785,0.0,5.915682870667923e-08,16,1427.0,1783.0,1254.0,1421.0
MNOV,1,0.25889939916943133,0.0,5.46938616390771e-07,29,1427.0,2983.0,1254.0,980.0
MNRO,1,0.44825008780679676,0.0,2.721264622106881e-10,27,1427.0,2377.0,1254.0,2410.0
MNSB,1,0.47975505246591166,0.0,0.0006712995334234406,40,1427.0,2241.0,1254.0,228.0
MNST,1,0.5292969528576307,0.0,4.922557733568412e-12,15,1427.0,2049.0,1254.0,2901.0
MO,1,0.586101175562586,0.0,3.864367762581137e-12,15,1427.0,1802.0,1254.0,2939.0
MOD,1,0.5468210068736435,0.0,5.811878615317397e-08,16,1427.0,1982.0,1254.0,1425.0
MOG-B,1,0.41648888560292685,0.0,3.077723830297703e-08,4,1427.0,2488.0,1254.0,1519.0
MOH,1,0.6600477653223487,0.0,4.6334447716630184e-11,21,1427.0,1516.0,1254.0,2649.0
MORN,1,0.5600003954274211,0.0,1.5782525132129156e-08,30,1427.0,1910.0,1254.0,1617.0
MPA,1,0.65797240319902,0.0,5.4869433145830295e-09,33,1427.0,1523.0,1254.0,1755.0
MPAA,1,0.3951248467712256,0.0,6.695778999183514e-10,31,1427.0,2557.0,1254.0,2229.0
MPB,1,0.5914598791485149,0.0,0.0008276030421572145,40,1427.0,1780.0,1254.0,195.0
FCT,1,0.6434739310102261,0.0,3.0918003274067255e-08,29,1427.0,1582.0,1254.0,1518.0
FCUV,1,0.1333135511746815,0.0,6.0106069703224005e-12,42,1427.0,3366.0,1254.0,2867.0
FDBC,1,0.4687748779123076,0.0,3.1638181211309785e-06,37,1427.0,2289.0,1254.0,648.0
BGC,1,0.561610492760608,0.0,4.179082755338515e-06,4,1427.0,1900.0,1254.0,565.0
BGDE,1,0.1433431009089263,0.0,2.243925433018248e-09,42,1427.0,3336.0,1254.0,1928.0
BGI,1,0.1670730247659209,0.0,2.6147904038028176e-08,29,1427.0,3263.0,1254.0,1542.0
MSN,1,0.22177830571960014,0.0,5.5624771792346804e-15,11,1427.0,3084.0,1254.0,3338.0
MTA,1,0.4046097558439076,0.0,7.189664709896791e-11,26,1427.0,2532.0,1254.0,2602.0
MTCH,1,0.6142760032961584,0.0,3.2552489161310327e-09,29,1427.0,1697.0,1254.0,1840.0
MTEX,1,0.15978419737413138,0.0,4.957769511512953e-08,29,1427.0,3287.0,1254.0,1444.0
MTLS,1,0.44657961482058683,0.0,1.165442729459417e-10,42,1427.0,2386.0,1254.0,2533.0
MPT,1,0.5802141900397237,0.0,2.826885683725774e-10,11,1427.0,1828.0,1254.0,2407.0
MPU,1,0.2049420963070472,0.0,3.947959190741001e-12,14,1427.0,3137.0,1254.0,2937.0
MPX,1,0.4676819783661617,0.0,3.48013741902398e-06,4,1427.0,2298.0,1254.0,625.0
MRAM,1,0.35446686871836564,0.0,2.372723588686069e-12,57,1427.0,2705.0,1254.0,2969.0
MRCY,1,0.45931778786302024,0.0,4.194443338853576e-10,4,1427.0,2328.0,1254.0,2335.0
MTR,1,0.26938465673542783,0.0,2.0106944220072026e-09,10,1427.0,2951.0,1254.0,1955.0
MTRN,1,0.6055868878030224,0.0,7.034133098228676e-08,31,1427.0,1730.0,1254.0,1380.0
MSB,1,0.38778674592285717,0.0,1.5192217396527884e-08,10,1427.0,2583.0,1254.0,1625.0
MSGS,1,0.5031248383443025,0.0,4.113134592102048e-13,11,1427.0,2149.0,1254.0,3074.0
MSI,1,0.5387714866745171,0.0,9.332053722073632e-07,29,1427.0,2014.0,1254.0,808.0
MSLE,1,0.13609080685087988,0.0,5.708215140271231e-16,35,1427.0,3358.0,1254.0,3416.0
MSM,1,0.6478648098558488,0.0,5.909741640122681e-10,16,1427.0,1574.0,1254.0,2255.0
FET,1,0.5949196956879313,0.0,2.303744248802108e-09,10,1427.0,1765.0,1254.0,1924.0
FF,1,0.394629831993851,0.0,7.080914359777414e-10,31,1427.0,2562.0,1254.0,2219.0
FFIV,1,0.5365936763142681,0.0,1.587433410841573e-07,29,1427.0,2020.0,1254.0,1267.0
FGBI,1,0.41096160782499525,0.0,4.899698269517715e-06,47,1427.0,2514.0,1254.0,517.0
FGNX,1,0.13850834459227154,0.0,2.1242059837584593e-07,42,1427.0,3350.0,1254.0,1231.0
FHI,1,0.639561515606639,0.0,0.00011908911804341735,54,1427.0,1603.0,1254.0,339.0
FICO,1,0.5857099208726284,0.0,1.6507098248095604e-08,30,1427.0,1805.0,1254.0,1612.0
FIEE,1,0.1280055867762756,0.0,1.6650576479852918e-08,54,1427.0,3385.0,1254.0,1611.0
FCO,1,0.37477189357465124,0.0,2.609317977631799e-09,29,1427.0,2636.0,1254.0,1883.0
FAX,1,0.6627938295301349,0.0,9.672278366271218e-08,29,1427.0,1506.0,1254.0,1327.0
FBIO,1,0.3282587671330289,0.0,5.034276017206988e-07,42,1427.0,2791.0,1254.0,1008.0
MUSA,1,0.4976090242107806,0.0,2.232704455883853e-08,4,1427.0,2174.0,1254.0,1564.0
MUX,1,0.694754340694954,0.0,6.861005250520937e-11,26,1427.0,1394.0,1254.0,2607.0
