source,target,correlation,distance,edge_type
BK,USB,0.7267113384634987,0.7393086791543859,Strong
ASR,OMAB,0.7267100271431632,0.7393104528637976,Strong
H,HST,0.7267078554597008,0.7393133903025146,MST+Strong
BOE,FUND,0.7267013379072145,0.7393222059329553,Strong
DVN,TRGP,0.7266996829300886,0.7393244444354744,Strong
EWBC,RJF,0.7266925770695284,0.7393340556615414,Strong
EWBC,SFBS,0.7266772494255448,0.7393547870602519,Strong
HIO,LDP,0.7266755148730841,0.7393571330918718,Strong
BPOP,FFBC,0.7266417616549177,0.7394027837993069,Strong
BOKF,FISI,0.7266400965644004,0.7394050357356238,Strong
HPS,PFO,0.7266354772732954,0.7394112830173808,Strong
BKU,CBU,0.7266327814848675,0.7394149288662387,Strong
CFR,PFBC,0.72660985626561,0.7394459327555869,Strong
EOS,GLQ,0.7265894521340479,0.7394735260520854,Strong
CNOB,EWBC,0.7265422989228048,0.7395372892250873,Strong
HPI,ISD,0.7265185393080232,0.7395694162037486,Strong
KRNY,TOWN,0.7265095519370851,0.7395815682707553,Strong
EFT,EVF,0.7265090325250043,0.7395822705757564,Strong
FNB,TMP,0.7264838766684265,0.7396162833950771,Strong
HWC,LNC,0.7264788591359367,0.7396230673310066,Strong
BANF,UMBF,0.7264744103728189,0.7396290822124034,Strong
CCNE,FCBC,0.726446606665603,0.7396666726768173,Strong
FNV,NEM,0.7264356586167604,0.7396814738564697,Strong
BANF,CHCO,0.7264312241687936,0.7396874689099531,Strong
AMP,WFC,0.7264230984655469,0.7396984541479766,Strong
HOMB,OSBC,0.726402100249475,0.739726841138707,Strong
FITB,NTRS,0.7264004055217059,0.7397291321535121,Strong
CVBF,RF,0.7263995302486109,0.7397303153871538,Strong
AAT,BFS,0.7263574225809495,0.7397872361957193,Strong
EWBC,JPM,0.7263267407497427,0.7398287088918046,Strong
FFIC,RNST,0.7263057746183861,0.7398570475187946,Strong
BDCZ,PFLT,0.726302816494798,0.7398610457446749,Strong
EFC,PMT,0.7262895322074625,0.7398790006379928,Strong
NHI,UHT,0.7262841337478685,0.7398862970107387,Strong
AVK,TY,0.7262720411444598,0.739902640697464,Strong
BKU,WAFD,0.7262627025774702,0.7399152619354865,Strong
H,PK,0.7262622022450016,0.7399159381375676,Strong
IBOC,RBCAA,0.7262423665959843,0.739942745628357,Strong
FHN,PNC,0.7262251320625571,0.7399660369739179,Strong
O,REG,0.7262200725575891,0.7399728744250168,Strong
OZK,WSFS,0.726212617950891,0.7399829485185574,Strong
OSBC,WTFC,0.7262099596899199,0.7399865408371697,Strong
PNC,SYF,0.7262083119675758,0.7399887675261351,Strong
OSBC,WSBC,0.7262081204972479,0.7399890262737037,Strong
DB,ING,0.7262074836608363,0.7399898868757109,MST+Strong
PRK,SYBT,0.7261728161191374,0.7400367340623877,Strong
AEE,NWE,0.7261702923808179,0.7400401443424297,Strong
TOWN,ZION,0.7261699384524974,0.7400406225978443,Strong
CHCO,FMBH,0.7261592110175311,0.7400551181938665,Strong
EVRG,NI,0.7261414783191206,0.7400790791271963,Strong
BIT,JRI,0.7261285027048339,0.7400966116598104,Strong
AVK,JPC,0.7261284126841165,0.7400967332935384,Strong
EFSC,FFIC,0.7261174539508172,0.7401115403088684,Strong
FULT,OSBC,0.726114751022984,0.7401151923545632,Strong
HBNC,NFBK,0.7261069651857011,0.7401257120439729,Strong
BZH,MTH,0.7261065508480147,0.7401262718644506,MST+Strong
CBU,FCBC,0.7260891629467692,0.74014976464663,Strong
HPS,NCV,0.7260811347039787,0.7401606113486738,Strong
FLC,HIO,0.7260727600067363,0.7401719259648581,Strong
HTD,JPC,0.7260491838863565,0.7402037775013628,Strong
BOH,OZK,0.7260470369231475,0.7402066779985877,Strong
DEI,ESRT,0.7260289685615267,0.7402310874834606,Strong
CCNE,ONB,0.726027960299805,0.7402324495726934,Strong
BSRR,HTB,0.7260083970713298,0.7402588775944132,Strong
BDJ,ETB,0.7260011876121842,0.7402686166356315,Strong
GSBD,TCPC,0.7260004253939959,0.7402696462857357,Strong
FIBK,TRST,0.7259870428719146,0.7402877239669524,Strong
FNB,OFG,0.7259770804653131,0.740301181323773,Strong
CNOB,COLB,0.7259634018718869,0.7403196581587079,Strong
NFBK,SYBT,0.7259576180300382,0.7403274707451585,Strong
CCBG,SYBT,0.7259447518126936,0.7403448496306386,Strong
OCFC,PFBC,0.7259446349622598,0.7403450074630613,Strong
FRST,UVSP,0.7259387112975526,0.7403530086417525,Strong
FHB,PFBC,0.7259265841386069,0.7403693886991723,Strong
NJR,NWE,0.7259130838114791,0.7403876230577073,Strong
ATO,PNW,0.7259104720083844,0.7403911506651273,Strong
CIM,STWD,0.7259043402466127,0.7403994324057621,MST+Strong
EPD,KYN,0.7258779194193846,0.7404351161048689,Strong
DVN,VNOM,0.7258728790766957,0.7404419233448418,Strong
WFC,ZION,0.725872691086189,0.7404421772344023,Strong
GABC,OCFC,0.7258710022200926,0.740444458119456,Strong
BBT,FFIC,0.7258657804258632,0.7404515103288489,Strong
BPOP,FCF,0.7258516043640676,0.7404706552402093,Strong
ISD,JFR,0.7258223477691756,0.7405101649954906,Strong
CATY,KRNY,0.7258209825838352,0.740512008567268,Strong
BKU,FBP,0.725814038036149,0.7405213865430911,Strong
BANF,PB,0.725801012422318,0.7405389761216921,Strong
BGH,DSU,0.7257878575512635,0.7405567398231367,Strong
CSQ,RGT,0.7257687598221686,0.7405825277142736,Strong
BMRC,UBSI,0.7257677722819721,0.7405838611771498,Strong
DCOM,RF,0.7257558775887628,0.7405999222403918,Strong
OLN,WLK,0.7257555018932983,0.7406004295255326,MST+Strong
BANF,CFG,0.7257524412141857,0.7406045622136206,Strong
AMAT,MCHP,0.7257208793402978,0.7406471773519456,Strong
AEE,PPL,0.7257144747609022,0.7406558245758927,Strong
FIBK,PNC,0.7257062299535239,0.740666956258312,Strong
QCRH,TFC,0.7257004505802065,0.7406747591484315,Strong
CATY,CNO,0.7256960375017997,0.7406807173110427,Strong
BKU,WAL,0.7256949685679308,0.7406821604873026,Strong
NBHC,PRK,0.7256889564997948,0.7406902773767253,Strong
AUB,FBK,0.7256857795180611,0.7406945665818521,Strong
BSRR,TRST,0.7256766622279531,0.7407068755885109,Strong
FFA,RMT,0.7256676894568586,0.7407189892842514,Strong
ASB,AX,0.7256508063712137,0.7407417817685004,Strong
FCF,FMNB,0.725642876426723,0.7407524871011599,Strong
CHW,NCV,0.7256361666307204,0.7407615451267426,Strong
ATO,WTRG,0.7256359276304616,0.7407618677679602,Strong
EXC,PEG,0.7256298724763923,0.7407700419477122,Strong
EVRG,PNW,0.7256271124101923,0.7407737678803262,Strong
HPF,ISD,0.7256265839700761,0.7407744812423332,Strong
MCHP,MPWR,0.7256097755374133,0.7407971712453911,Strong
PNFP,THFF,0.7255915094557155,0.7408218281669142,Strong
BGY,EVT,0.7255870181229473,0.7408278907776794,Strong
GS,HBAN,0.7255818439025354,0.7408348751205825,Strong
SYBT,WTBA,0.7255809686882889,0.7408360565087407,Strong
NNN,VTR,0.7255803240633132,0.7408369266399817,Strong
EMN,LYB,0.7255674234920864,0.7408543399453278,MST+Strong
SSB,TCBI,0.7255645398514431,0.7408582322530498,Strong
ARDC,DSU,0.7255538627634188,0.7408726438958064,Strong
BMRC,STBA,0.7255526468104406,0.7408742851382539,Strong
FISI,HTB,0.7255523907639813,0.740874630738587,Strong
BBT,SBSI,0.7255431696673743,0.7408870768647887,Strong
CCNE,RNST,0.7255357540298233,0.7408970859305315,Strong
AROW,WSFS,0.7255341259907955,0.7408992833161664,Strong
ISD,JGH,0.7255297615188462,0.7409051740690624,Strong
FANG,PR,0.7254989672986727,0.7409467358742156,Strong
FCF,RBCAA,0.7254926057731516,0.7409553214963078,Strong
AXP,MS,0.7254747427994105,0.7409794291349653,Strong
FISI,TMP,0.725472422118915,0.7409825610378222,Strong
EOS,IGA,0.7254671610155996,0.7409896611753776,Strong
EIM,VGM,0.7254643049440946,0.7409935155666416,Strong
GAM,GGZ,0.7254595469120575,0.7409999366908778,Strong
HTD,UTG,0.725443453523392,0.7410216548476947,Strong
AROW,LKFN,0.7254385856912702,0.7410282239007228,Strong
CCNE,SBSI,0.7254328813185434,0.7410359217763421,Strong
CUBI,WTFC,0.7254269564110936,0.7410439171721288,Strong
BGH,EVV,0.7254256941419883,0.7410456205362955,Strong
PFS,WTBA,0.7254248969518948,0.7410466962993697,Strong
FBK,KEY,0.7254218795954712,0.74105076803756,Strong
BAC,BKU,0.7254161757267876,0.7410584649988318,Strong
BANR,WTBA,0.7253890223123145,0.7410951054860442,Strong
AOD,HTD,0.7253718173462653,0.7411183207204295,Strong
CCBG,THFF,0.7253669894752173,0.7411248349971585,Strong
CFFN,TCBK,0.7253375312217843,0.7411645819630288,Strong
EVT,GHY,0.7253138582658649,0.7411965214895913,Strong
CCD,EVT,0.7253034631103238,0.7412105461873518,Strong
FFBC,HTH,0.7252913418998642,0.7412268992692261,Strong
AX,EWBC,0.725279997840163,0.7412422035473116,Strong
HUN,WLK,0.7252645251306555,0.7412630772800497,MST+Strong
ETJ,FFA,0.7252608296589605,0.7412680626346173,Strong
BKU,CBSH,0.7252546887843677,0.741276346871573,Strong
BPOP,UCB,0.7252475174516643,0.741286021112412,Strong
AROW,SBSI,0.7252459586359132,0.7412881239627231,Strong
BSL,JFR,0.7252108664948714,0.7413354618593779,Strong
FMNB,FRME,0.7252093489131415,0.7413375089483312,Strong
MSBI,WSBC,0.7252036449850178,0.7413452030127156,Strong
MSBI,QCRH,0.7251983546119929,0.7413523391586583,Strong
CHW,SCD,0.7251948680712912,0.7413570420906633,Strong
THFF,WABC,0.7251940615310343,0.7413581300140516,Strong
FBNC,MSBI,0.7251809330755776,0.7413758384576913,Strong
CATY,CCBG,0.7251628002623317,0.7414002963820129,Strong
BGB,JRI,0.7251599733481593,0.7414041093112995,Strong
CNO,PNC,0.7251544854180083,0.7414115113511413,Strong
BMRC,THFF,0.7251518036506739,0.74141512845278,Strong
SFNC,WTBA,0.72510458108403,0.7414788181950581,Strong
LKFN,QCRH,0.7251022689422646,0.7414819364728117,Strong
IQI,NMZ,0.7250913824537171,0.7414966183959073,Strong
HIO,HPI,0.7250896176397762,0.7414989984622014,Strong
AEP,EXC,0.7250886174062855,0.7415003473953529,Strong
UVSP,ZION,0.7250854937080824,0.7415045600559953,Strong
NWBI,ZION,0.7250838591430078,0.7415067644424995,Strong
NFBK,ONB,0.7250738040984881,0.741520324605485,Strong
NML,OKE,0.7250683751401593,0.7415276459577764,Strong
BFH,SYF,0.7250665566988352,0.7415300982443865,Strong
CNOB,SSB,0.7250557500989897,0.7415446714811055,Strong
CFFN,TRMK,0.725053301936579,0.7415479729099406,Strong
AME,DOV,0.7250453865082266,0.7415586470290444,Strong
BMRC,CVBF,0.7250314469298152,0.7415774444657615,Strong
GGZ,RGT,0.7250180342158378,0.741595530979202,Strong
CDE,EXK,0.724995150231981,0.7416263881065978,Strong
FBK,IBOC,0.7249910521471319,0.7416319138937699,Strong
TRGP,TYG,0.7249910499468105,0.7416319168606345,Strong
DCOM,FHB,0.7249700275937527,0.741660262392758,Strong
ESS,IRT,0.7249681507522511,0.7416627929831036,Strong
FHB,GSBC,0.7249646709526107,0.7416674848574518,Strong
OGE,PEG,0.7249621055533799,0.7416709438108251,Strong
DUK,WTRG,0.724956252667186,0.7416788352552794,Strong
AAT,AHRT,0.7249490326130418,0.74168856993614,MST+Strong
DCOM,ZION,0.7249402739250557,0.7417003789603243,Strong
HOMB,NFBK,0.724937682539933,0.741703872795696,Strong
FITB,TCBK,0.7249083004056656,0.741743486111384,Strong
KEY,PGC,0.7249038296572275,0.7417495134380236,Strong
BAC,CNO,0.7248977912394484,0.741757654170891,Strong
BANF,GABC,0.72488856717332,0.7417700894841744,Strong
JPM,SYF,0.7248802535974965,0.7417812971523392,Strong
CII,JCE,0.7248637350025332,0.7418035656391344,Strong
ADX,ETO,0.7248486944768028,0.7418238409800499,Strong
BANR,OSBC,0.7248454297455992,0.7418282419191128,Strong
BANC,BKU,0.724833223685714,0.7418446957608931,Strong
AWK,XEL,0.7248081199479006,0.7418785346026657,Strong
CNP,ETR,0.7248058311492364,0.7418816197356066,Strong
CAC,FMNB,0.7247971860592033,0.7418932725679573,Strong
EOS,SCD,0.7247955145219788,0.7418955256341977,Strong
BGR,EMO,0.7247468309829521,0.7419611432104082,Strong
GSBC,HTB,0.724745868712707,0.7419624401373603,Strong
FMBH,PGC,0.7247408304624744,0.741969230544671,Strong
AROW,FFIN,0.7247339759327062,0.7419784687809935,Strong
BPOP,CNOB,0.7247270447694039,0.7419878101836932,Strong
CSQ,JRI,0.7246866150258735,0.7420422966032685,Strong
BGX,BIT,0.7246652426782842,0.7420710981054521,Strong
CCBG,STBA,0.7246638170493102,0.7420730192517309,Strong
CAC,COLB,0.7246621979858442,0.7420752010600487,Strong
DPG,HPI,0.7246574716248533,0.7420815701459601,Strong
CPF,SFBS,0.7246481117863827,0.7420941829897568,Strong
NBHC,TFC,0.7246452321094461,0.7420980634532797,Strong
BPOP,WSBC,0.7246246811527233,0.742125755983818,Strong
HPI,VGI,0.7246003973776156,0.7421584771763836,MST+Strong
ES,IDA,0.7245838969748076,0.7421807098344613,Strong
FMBH,UMBF,0.7245589004062963,0.7422143889654844,Strong
PH,RVT,0.7245584288834107,0.7422150242572422,MST+Strong
EAD,EMD,0.7245505852852627,0.7422255920065506,MST+Strong
CFG,RJF,0.7245367577232997,0.7422442216369223,Strong
CPF,NFBK,0.7245324990542857,0.7422499591723993,Strong
IBCP,VLY,0.7245095555144141,0.7422808693285661,Strong
GBCI,NFBK,0.7245066450237198,0.742284790328187,Strong
CDP,CUZ,0.7244763213245304,0.7423256410436994,Strong
BKH,POR,0.7244743844324739,0.7423282502606594,Strong
RJF,WBS,0.7244579605472613,0.7423503747594375,Strong
CPF,TFC,0.7244448986870142,0.7423679698276129,Strong
GS,KEY,0.7244242542182567,0.7423957782500427,Strong
PRK,VLY,0.7244238331917486,0.7423963453684984,Strong
BOH,LKFN,0.7244108848925274,0.7424137863852915,Strong
AX,HOMB,0.7243852030105864,0.7424483779892224,Strong
CUBI,EWBC,0.7243689850405165,0.7424702215705132,Strong
FBP,TOWN,0.7243452822673455,0.7425021450913856,Strong
ADC,FCPT,0.7243432851301305,0.7425048348258341,Strong
NFBK,WABC,0.7243417342454429,0.7425069235428813,Strong
GLO,NFJ,0.724327566220271,0.742526004635163,Strong
BANF,TCBI,0.7243272808123116,0.7425263890094256,Strong
HPS,ISD,0.7243180317015671,0.7425388451770493,Strong
IBCP,WBS,0.7243168568442401,0.7425404273920174,Strong
EQNR,TTE,0.7243011204881693,0.7425616196812634,Strong
MTB,SRCE,0.7243000711629961,0.7425630327952017,Strong
FCF,OZK,0.7242974025379432,0.7425666265892332,Strong
CFG,STT,0.7242789084589082,0.7425915317872832,Strong
BMRC,UVSP,0.7242776925568849,0.7425931691621127,Strong
DOC,O,0.7242759206097851,0.7425955553196032,Strong
FULT,NIC,0.7242694957507788,0.742604207164518,MST+Strong
CFR,FBP,0.7242464488919473,0.7426352417008671,Strong
NCV,PFL,0.72423609854136,0.7426491788976004,Strong
CII,GLQ,0.7242359191145639,0.74264942050127,Strong
CSQ,FOF,0.7242345858137039,0.7426512158292021,Strong
GLO,USA,0.724183187634867,0.742720421646171,Strong
FMBH,TMP,0.7241792057040085,0.7427257829050927,Strong
STBA,TFC,0.7241771681247053,0.7427285262803559,Strong
PB,TMP,0.7241768174479999,0.742728998426748,Strong
CVBF,USB,0.7241761873660008,0.7427298467599094,Strong
CCNE,WASH,0.7241755039445787,0.7427307669073919,Strong
BPOP,FULT,0.7241654299713165,0.7427443302088323,Strong
BBT,PB,0.7241545194464921,0.7427590195393226,Strong
ATO,EVRG,0.7241480059884242,0.7427677887625119,Strong
NCV,NIE,0.7241262519328465,0.7427970760135685,Strong
OZK,SBCF,0.7241220822110978,0.742802689533233,Strong
MTB,RJF,0.7241049532109209,0.742825749135124,Strong
CFR,SYBT,0.7240616341241627,0.7428840634659453,Strong
DCOM,HAFC,0.7240536689504954,0.7428947853491834,Strong
AVK,NIE,0.7240472429587389,0.7429034352340297,Strong
BLW,EVV,0.7240398058465262,0.7429134460399459,Strong
BAC,TCBI,0.7240383040308997,0.7429154675588606,Strong
HAFC,UCB,0.7240257030902005,0.7429324288383157,Strong
ADI,LRCX,0.7240250848832526,0.7429332609551782,Strong
PGC,SYBT,0.7240187356459863,0.7429418070804923,Strong
BAC,FFBC,0.7240143632460971,0.7429476923093615,Strong
SRCE,TCBI,0.7239855269693236,0.7429865046293592,Strong
CMS,OGE,0.723976641883709,0.7429984631428129,Strong
AUB,IBCP,0.7239667792418216,0.7430117371322991,Strong
AEG,ING,0.7239504512722595,0.7430337121931151,MST+Strong
FULT,WFC,0.723948498220471,0.7430363406718798,Strong
NWBI,WTBA,0.7239447829248457,0.7430413408083757,Strong
BANF,FCBC,0.7239446309642654,0.7430415453199566,Strong
CET,CII,0.7239374449186877,0.7430512163792107,Strong
BUSE,KRNY,0.7239175576654922,0.7430779802073372,Strong
NKX,VCV,0.7239145665287401,0.7430820055300221,Strong
UVSP,WABC,0.7239040595657598,0.7430961451040373,Strong
CFFN,GSBC,0.7239009305598261,0.7431003558607329,Strong
WSBC,WTBA,0.7238992514884871,0.7431026154058575,Strong
KRNY,TCBK,0.7238979535229907,0.7431043620878689,Strong
HBNC,WAFD,0.7238956678650108,0.7431074379051649,Strong
OSBC,WSFS,0.7238914644768427,0.7431130943849089,Strong
FMBH,LKFN,0.7238904899886212,0.7431144057429904,Strong
CAC,CCBG,0.7238833405939576,0.7431240265339862,Strong
DOC,NHI,0.7238734443232162,0.7431373435331907,Strong
CATY,COF,0.7238704634729316,0.7431413546924547,Strong
ADI,STM,0.7238659618034858,0.7431474122898015,Strong
BLD,PHM,0.7238563782262486,0.7431603081082189,Strong
DOV,EMR,0.7238390010374942,0.7431836905671515,Strong
IBOC,WAFD,0.7238315467592047,0.7431937206957487,Strong
COLB,FISI,0.7237852698549224,0.7432559857075859,Strong
GSBC,MSBI,0.7237648176029018,0.743283502301912,Strong
EAD,NCV,0.7237631091232387,0.7432858008555812,Strong
LNT,PEG,0.7237607978769343,0.743288910347875,Strong
BOH,WAL,0.7237499347422267,0.7433035251601775,Strong
CCNE,UMBF,0.7237453801694328,0.7433096526086113,Strong
PFGC,SYY,0.7237132860252822,0.7433528287088411,Strong
SO,WTRG,0.7237128359120799,0.7433534342261695,Strong
AMP,KEY,0.7237110786334526,0.7433557982104496,Strong
EXC,IDA,0.7237013522915275,0.743368882464786,Strong
BOH,SYBT,0.7236945725755665,0.7433780026667907,Strong
CHI,TY,0.7236910004955092,0.7433828078513665,Strong
CAC,PB,0.7236895061001651,0.7433848181121738,Strong
BBT,LKFN,0.7236880354769977,0.743386796389339,Strong
AOD,EAD,0.7236681793952785,0.7434135062059627,Strong
ST,TEL,0.7236662291207657,0.7434161296060696,MST+Strong
HWC,TRST,0.7236612174705549,0.7434228709549433,Strong
CHCO,RBCAA,0.7236578645822039,0.7434273810101375,Strong
GHY,JPC,0.7236574542146129,0.7434279330041172,Strong
CNOB,TCBI,0.7236341747275178,0.7434592460551986,Strong
EWBC,SBSI,0.7236146378573749,0.7434855239244744,Strong
RF,STT,0.7236035145199256,0.7435004848419058,Strong
ISD,JPC,0.7235946505426355,0.7435124066985896,Strong
HTH,TOWN,0.7235803072881963,0.7435316976589548,Strong
MS,STEW,0.7235776626188711,0.74353525455237,Strong
OCFC,TMP,0.7235612427708882,0.7435573377072031,Strong
AXP,LNC,0.723560273304074,0.7435586415285965,Strong
BAC,FCF,0.7235542600165066,0.7435667286578836,Strong
CNO,VOYA,0.7235515414404187,0.7435703847781746,Strong
AEE,OGE,0.7235488548263337,0.7435739978961964,Strong
ADAM,ARI,0.723548243177908,0.7435748204748356,Strong
AROW,NFBK,0.7235313678916344,0.743597514934478,Strong
CCNE,SYBT,0.7234987144364607,0.7436414264462937,Strong
FMBH,WASH,0.7234760568334727,0.7436718942739833,Strong
FFIC,QCRH,0.723474711069683,0.7436737038921264,Strong
CATY,FRST,0.7234654667690211,0.74368613437522,Strong
CUZ,ESRT,0.7234467857327413,0.7437112534677133,Strong
AWK,ES,0.7234403328919551,0.743719929957568,Strong
EOG,HP,0.7234295282500631,0.7437344576526448,Strong
HFWA,WTBA,0.7234148436321801,0.7437542018272164,Strong
BBT,FCBC,0.7234088343198363,0.7437622814853732,Strong
FFIC,PNFP,0.7234024653343061,0.7437708446365641,Strong
BSRR,QCRH,0.7233964570357554,0.7437789227509,Strong
HAFC,QCRH,0.7233910546734492,0.7437861861133894,Strong
BUSE,OFG,0.723388483394016,0.7437896431195907,Strong
FFC,PFL,0.7233860141137418,0.7437929629759321,Strong
BOKF,QCRH,0.7233771219087144,0.7438049180951758,Strong
CATY,LNC,0.7233699245318591,0.7438145944630837,Strong
AME,ITT,0.7233669868710962,0.7438185439055734,Strong
KEY,NTRS,0.7233608867896955,0.7438267448946758,Strong
VCV,VKQ,0.723352843415918,0.7438375583204736,Strong
BOKF,JPM,0.7233512014748575,0.7438397657091781,Strong
BABA,JD,0.7233488946945977,0.7438428668817122,MST+Strong
FCF,WTBA,0.7233476459202802,0.7438445456944882,Strong
BK,FITB,0.7233466888931694,0.7438458322889637,Strong
HOMB,PRU,0.7233393599954722,0.7438556849342859,Strong
C,NTRS,0.7233387795967189,0.7438564651910758,Strong
ALLY,KEY,0.7233250933339931,0.7438748640275553,Strong
BLW,HPF,0.7233111965262661,0.7438935454401173,Strong
FHB,QCRH,0.7233067440993656,0.7438995307171989,Strong
GBCI,IBCP,0.7232832882477205,0.7439310609892283,Strong
RGT,RMT,0.72323608496334,0.7439945094376167,Strong
AFL,PFG,0.7232318491354336,0.7440002027749272,Strong
BKH,DUK,0.7232267024782905,0.7440071202908068,Strong
HPF,NCZ,0.7232240907452941,0.7440106306427428,Strong
DOV,TKR,0.7232231120361677,0.7440119460920399,Strong
FMNB,MBWM,0.723211227426366,0.7440279196019918,Strong
